"","date","scientist","rep","primary","secondary_dose","vial","day","status","alive3","X0.hour","X10.hour","log10_10hour","bin_primary","bin_alive3"
"669","6/19/2019","Abby","III","PBS",2,11,1,1,FALSE,10573.6,690214,5.838984,0,0
"670","6/19/2019","Abby","III","PBS",2,11,1,1,FALSE,10573.6,690214,5.838984,0,0
"671","6/19/2019","Abby","III","PBS",2,11,1,1,FALSE,10573.6,690214,5.838984,0,0
"672","6/19/2019","Abby","III","PBS",2,12,1,1,FALSE,10573.6,690214,5.838984,0,0
"673","6/19/2019","Abby","III","PBS",2,12,1,1,FALSE,10573.6,690214,5.838984,0,0
"674","6/19/2019","Abby","III","PBS",2,12,1,1,FALSE,10573.6,690214,5.838984,0,0
"675","6/19/2019","Abby","III","PBS",2,12,1,1,FALSE,10573.6,690214,5.838984,0,0
"676","6/19/2019","Abby","III","PBS",2,12,1,1,FALSE,10573.6,690214,5.838984,0,0
"677","6/19/2019","Abby","III","PBS",2,12,1,1,FALSE,10573.6,690214,5.838984,0,0
"678","6/19/2019","Abby","III","S.m",0.01,13,2,1,FALSE,412.5454,933.5082,2.970118,1,0
"679","6/19/2019","Abby","III","S.m",0.01,13,7,0,TRUE,412.5454,933.5082,2.970118,1,1
"680","6/19/2019","Abby","III","S.m",0.01,13,7,0,TRUE,412.5454,933.5082,2.970118,1,1
"681","6/19/2019","Abby","III","S.m",0.01,13,7,0,TRUE,412.5454,933.5082,2.970118,1,1
"682","6/19/2019","Abby","III","S.m",0.01,14,1,1,FALSE,412.5454,933.5082,2.970118,1,0
"683","6/19/2019","Abby","III","S.m",0.01,14,3,1,FALSE,412.5454,933.5082,2.970118,1,0
"684","6/19/2019","Abby","III","S.m",0.01,14,7,0,TRUE,412.5454,933.5082,2.970118,1,1
"685","6/19/2019","Abby","III","S.m",0.01,14,7,0,TRUE,412.5454,933.5082,2.970118,1,1
"686","6/19/2019","Abby","III","S.m",0.01,15,2,1,FALSE,412.5454,933.5082,2.970118,1,0
"687","6/19/2019","Abby","III","S.m",0.01,15,4,1,TRUE,412.5454,933.5082,2.970118,1,1
"688","6/19/2019","Abby","III","S.m",0.01,15,7,0,TRUE,412.5454,933.5082,2.970118,1,1
"689","6/19/2019","Abby","III","S.m",0.1,16,2,1,FALSE,3616.958,2698.836,3.431177,1,0
"690","6/19/2019","Abby","III","S.m",0.1,16,3,1,FALSE,3616.958,2698.836,3.431177,1,0
"691","6/19/2019","Abby","III","S.m",0.1,16,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"692","6/19/2019","Abby","III","S.m",0.1,16,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"693","6/19/2019","Abby","III","S.m",0.1,16,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"694","6/19/2019","Abby","III","S.m",0.1,17,2,1,FALSE,3616.958,2698.836,3.431177,1,0
"695","6/19/2019","Abby","III","S.m",0.1,17,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"696","6/19/2019","Abby","III","S.m",0.1,17,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"697","6/19/2019","Abby","III","S.m",0.1,17,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"698","6/19/2019","Abby","III","S.m",0.1,17,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"699","6/19/2019","Abby","III","S.m",0.1,17,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"700","6/19/2019","Abby","III","S.m",0.1,18,2,1,FALSE,3616.958,2698.836,3.431177,1,0
"701","6/19/2019","Abby","III","S.m",0.1,18,6,1,TRUE,3616.958,2698.836,3.431177,1,1
"702","6/19/2019","Abby","III","S.m",0.1,18,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"703","6/19/2019","Abby","III","S.m",0.1,18,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"704","6/19/2019","Abby","III","S.m",0.1,18,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"705","6/19/2019","Abby","III","S.m",0.1,18,7,0,TRUE,3616.958,2698.836,3.431177,1,1
"706","6/19/2019","Abby","III","S.m",1,19,1,1,FALSE,6926.868,273653.1,5.4372,1,0
"707","6/19/2019","Abby","III","S.m",1,19,1,1,FALSE,6926.868,273653.1,5.4372,1,0
"708","6/19/2019","Abby","III","S.m",1,19,2,1,FALSE,6926.868,273653.1,5.4372,1,0
"709","6/19/2019","Abby","III","S.m",1,19,4,1,TRUE,6926.868,273653.1,5.4372,1,1
"710","6/19/2019","Abby","III","S.m",1,19,7,0,TRUE,6926.868,273653.1,5.4372,1,1
"711","6/19/2019","Abby","III","S.m",1,20,1,1,FALSE,6926.868,273653.1,5.4372,1,0
"712","6/19/2019","Abby","III","S.m",1,20,1,1,FALSE,6926.868,273653.1,5.4372,1,0
"713","6/19/2019","Abby","III","S.m",1,20,7,0,TRUE,6926.868,273653.1,5.4372,1,1
"714","6/19/2019","Abby","III","S.m",1,20,7,0,TRUE,6926.868,273653.1,5.4372,1,1
"715","6/19/2019","Abby","III","S.m",1,21,1,1,FALSE,6926.868,273653.1,5.4372,1,0
"716","6/19/2019","Abby","III","S.m",1,21,7,0,TRUE,6926.868,273653.1,5.4372,1,1
"717","6/19/2019","Abby","III","S.m",1,21,7,0,TRUE,6926.868,273653.1,5.4372,1,1
"718","6/19/2019","Abby","III","S.m",1,21,7,0,TRUE,6926.868,273653.1,5.4372,1,1
"719","6/19/2019","Abby","III","S.m",1,21,7,0,TRUE,6926.868,273653.1,5.4372,1,1
"720","6/19/2019","Abby","III","S.m",2,22,1,1,FALSE,7833.673,232061.2,5.365602,1,0
"721","6/19/2019","Abby","III","S.m",2,22,2,1,FALSE,7833.673,232061.2,5.365602,1,0
"722","6/19/2019","Abby","III","S.m",2,22,6,1,TRUE,7833.673,232061.2,5.365602,1,1
"723","6/19/2019","Abby","III","S.m",2,22,7,0,TRUE,7833.673,232061.2,5.365602,1,1
"724","6/19/2019","Abby","III","S.m",2,22,7,0,TRUE,7833.673,232061.2,5.365602,1,1
"725","6/19/2019","Abby","III","S.m",2,23,2,1,FALSE,7833.673,232061.2,5.365602,1,0
"726","6/19/2019","Abby","III","S.m",2,23,2,1,FALSE,7833.673,232061.2,5.365602,1,0
"727","6/19/2019","Abby","III","S.m",2,23,4,1,TRUE,7833.673,232061.2,5.365602,1,1
"728","6/19/2019","Abby","III","S.m",2,23,7,0,TRUE,7833.673,232061.2,5.365602,1,1
"729","6/19/2019","Abby","III","S.m",2,23,7,0,TRUE,7833.673,232061.2,5.365602,1,1
"730","6/19/2019","Abby","III","S.m",2,24,1,1,FALSE,7833.673,232061.2,5.365602,1,0
"731","6/19/2019","Abby","III","S.m",2,24,2,1,FALSE,7833.673,232061.2,5.365602,1,0
"732","6/19/2019","Abby","III","S.m",2,24,4,1,TRUE,7833.673,232061.2,5.365602,1,1
"733","6/19/2019","Abby","III","S.m",2,24,7,0,TRUE,7833.673,232061.2,5.365602,1,1
"734","6/19/2019","Abby","III","S.m",2,24,7,0,TRUE,7833.673,232061.2,5.365602,1,1
"735","6/25/2019","Abby","IV","PBS",0.01,1,2,1,FALSE,1187.806,8201.486,3.913893,0,0
"736","6/25/2019","Abby","IV","PBS",0.01,1,2,1,FALSE,1187.806,8201.486,3.913893,0,0
"737","6/25/2019","Abby","IV","PBS",0.01,1,2,1,FALSE,1187.806,8201.486,3.913893,0,0
"738","6/25/2019","Abby","IV","PBS",0.01,1,6,1,TRUE,1187.806,8201.486,3.913893,0,1
"739","6/25/2019","Abby","IV","PBS",0.01,1,6,0,TRUE,1187.806,8201.486,3.913893,0,1
"740","6/25/2019","Abby","IV","PBS",0.01,1,6,0,TRUE,1187.806,8201.486,3.913893,0,1
"741","6/25/2019","Abby","IV","PBS",0.01,2,2,1,FALSE,1187.806,8201.486,3.913893,0,0
"742","6/25/2019","Abby","IV","PBS",0.01,2,2,1,FALSE,1187.806,8201.486,3.913893,0,0
"743","6/25/2019","Abby","IV","PBS",0.01,2,2,1,FALSE,1187.806,8201.486,3.913893,0,0
"744","6/25/2019","Abby","IV","PBS",0.01,2,2,1,FALSE,1187.806,8201.486,3.913893,0,0
"745","6/25/2019","Abby","IV","PBS",0.01,3,2,1,FALSE,1187.806,8201.486,3.913893,0,0
"746","6/25/2019","Abby","IV","PBS",0.01,3,2,1,FALSE,1187.806,8201.486,3.913893,0,0
"747","6/25/2019","Abby","IV","PBS",0.01,3,2,1,FALSE,1187.806,8201.486,3.913893,0,0
"748","6/25/2019","Abby","IV","PBS",0.01,3,3,1,FALSE,1187.806,8201.486,3.913893,0,0
"749","6/25/2019","Abby","IV","PBS",0.01,3,6,0,TRUE,1187.806,8201.486,3.913893,0,1
"750","6/25/2019","Abby","IV","PBS",0.01,3,6,0,TRUE,1187.806,8201.486,3.913893,0,1
"751","6/25/2019","Abby","IV","PBS",0.01,3,6,0,TRUE,1187.806,8201.486,3.913893,0,1
"752","6/25/2019","Abby","IV","PBS",0.1,4,1,1,FALSE,1403.3,107895.6,5.033004,0,0
"753","6/25/2019","Abby","IV","PBS",0.1,4,1,1,FALSE,1403.3,107895.6,5.033004,0,0
"754","6/25/2019","Abby","IV","PBS",0.1,4,1,1,FALSE,1403.3,107895.6,5.033004,0,0
"755","6/25/2019","Abby","IV","PBS",0.1,4,2,1,FALSE,1403.3,107895.6,5.033004,0,0
"756","6/25/2019","Abby","IV","PBS",0.1,4,2,1,FALSE,1403.3,107895.6,5.033004,0,0
"757","6/25/2019","Abby","IV","PBS",0.1,4,7,0,TRUE,1403.3,107895.6,5.033004,0,1
"758","6/25/2019","Abby","IV","PBS",0.1,5,1,1,FALSE,1403.3,107895.6,5.033004,0,0
"759","6/25/2019","Abby","IV","PBS",0.1,5,2,1,FALSE,1403.3,107895.6,5.033004,0,0
"760","6/25/2019","Abby","IV","PBS",0.1,5,2,1,FALSE,1403.3,107895.6,5.033004,0,0
"761","6/25/2019","Abby","IV","PBS",0.1,5,3,1,FALSE,1403.3,107895.6,5.033004,0,0
"762","6/25/2019","Abby","IV","PBS",0.1,5,7,0,TRUE,1403.3,107895.6,5.033004,0,1
"763","6/25/2019","Abby","IV","PBS",0.1,5,7,0,TRUE,1403.3,107895.6,5.033004,0,1
"764","6/25/2019","Abby","IV","PBS",0.1,6,1,1,FALSE,1403.3,107895.6,5.033004,0,0
"765","6/25/2019","Abby","IV","PBS",0.1,6,1,1,FALSE,1403.3,107895.6,5.033004,0,0
"766","6/25/2019","Abby","IV","PBS",0.1,6,2,1,FALSE,1403.3,107895.6,5.033004,0,0
"767","6/25/2019","Abby","IV","PBS",0.1,6,2,1,FALSE,1403.3,107895.6,5.033004,0,0
"768","6/25/2019","Abby","IV","PBS",0.1,6,2,1,FALSE,1403.3,107895.6,5.033004,0,0
"769","6/25/2019","Abby","IV","PBS",0.1,6,2,1,FALSE,1403.3,107895.6,5.033004,0,0
"770","6/25/2019","Abby","IV","PBS",0.1,6,5,0,TRUE,1403.3,107895.6,5.033004,0,1
"771","6/25/2019","Abby","IV","PBS",1,7,1,1,FALSE,5572.95,2199119,6.342249,0,0
"772","6/25/2019","Abby","IV","PBS",1,7,1,1,FALSE,5572.95,2199119,6.342249,0,0
"773","6/25/2019","Abby","IV","PBS",1,7,1,1,FALSE,5572.95,2199119,6.342249,0,0
"774","6/25/2019","Abby","IV","PBS",1,7,1,1,FALSE,5572.95,2199119,6.342249,0,0
"775","6/25/2019","Abby","IV","PBS",1,7,6,0,TRUE,5572.95,2199119,6.342249,0,1
"776","6/25/2019","Abby","IV","PBS",1,7,6,0,TRUE,5572.95,2199119,6.342249,0,1
"777","6/25/2019","Abby","IV","PBS",1,8,1,1,FALSE,5572.95,2199119,6.342249,0,0
"778","6/25/2019","Abby","IV","PBS",1,8,1,1,FALSE,5572.95,2199119,6.342249,0,0
"779","6/25/2019","Abby","IV","PBS",1,8,1,1,FALSE,5572.95,2199119,6.342249,0,0
"780","6/25/2019","Abby","IV","PBS",1,8,1,1,FALSE,5572.95,2199119,6.342249,0,0
"781","6/25/2019","Abby","IV","PBS",1,8,1,1,FALSE,5572.95,2199119,6.342249,0,0
"782","6/25/2019","Abby","IV","PBS",1,8,1,1,FALSE,5572.95,2199119,6.342249,0,0
"783","6/25/2019","Abby","IV","PBS",1,9,1,1,FALSE,5572.95,2199119,6.342249,0,0
"784","6/25/2019","Abby","IV","PBS",1,9,1,1,FALSE,5572.95,2199119,6.342249,0,0
"785","6/25/2019","Abby","IV","PBS",1,9,1,1,FALSE,5572.95,2199119,6.342249,0,0
"786","6/25/2019","Abby","IV","PBS",1,9,1,1,FALSE,5572.95,2199119,6.342249,0,0
"787","6/25/2019","Abby","IV","PBS",1,9,1,1,FALSE,5572.95,2199119,6.342249,0,0
"788","6/25/2019","Abby","IV","PBS",1,9,1,1,FALSE,5572.95,2199119,6.342249,0,0
"789","6/25/2019","Abby","IV","PBS",1,9,1,1,FALSE,5572.95,2199119,6.342249,0,0
"790","6/25/2019","Abby","IV","PBS",2,10,1,1,FALSE,8579.952,2214793,6.345333,0,0
"791","6/25/2019","Abby","IV","PBS",2,10,1,1,FALSE,8579.952,2214793,6.345333,0,0
"792","6/25/2019","Abby","IV","PBS",2,10,1,1,FALSE,8579.952,2214793,6.345333,0,0
"793","6/25/2019","Abby","IV","PBS",2,10,1,1,FALSE,8579.952,2214793,6.345333,0,0
"794","6/25/2019","Abby","IV","PBS",2,10,1,1,FALSE,8579.952,2214793,6.345333,0,0
"795","6/25/2019","Abby","IV","PBS",2,10,2,1,FALSE,8579.952,2214793,6.345333,0,0
"796","6/25/2019","Abby","IV","PBS",2,11,1,1,FALSE,8579.952,2214793,6.345333,0,0
"797","6/25/2019","Abby","IV","PBS",2,11,1,1,FALSE,8579.952,2214793,6.345333,0,0
"798","6/25/2019","Abby","IV","PBS",2,11,1,1,FALSE,8579.952,2214793,6.345333,0,0
"799","6/25/2019","Abby","IV","PBS",2,11,1,1,FALSE,8579.952,2214793,6.345333,0,0
"800","6/25/2019","Abby","IV","PBS",2,11,1,1,FALSE,8579.952,2214793,6.345333,0,0
"801","6/25/2019","Abby","IV","PBS",2,11,1,1,FALSE,8579.952,2214793,6.345333,0,0
"802","6/25/2019","Abby","IV","PBS",2,11,1,1,FALSE,8579.952,2214793,6.345333,0,0
"803","6/25/2019","Abby","IV","PBS",2,12,1,1,FALSE,8579.952,2214793,6.345333,0,0
"804","6/25/2019","Abby","IV","PBS",2,12,1,1,FALSE,8579.952,2214793,6.345333,0,0
"805","6/25/2019","Abby","IV","PBS",2,12,1,1,FALSE,8579.952,2214793,6.345333,0,0
"806","6/25/2019","Abby","IV","PBS",2,12,1,1,FALSE,8579.952,2214793,6.345333,0,0
"807","6/25/2019","Abby","IV","PBS",2,12,1,1,FALSE,8579.952,2214793,6.345333,0,0
"808","6/25/2019","Abby","IV","PBS",2,12,1,1,FALSE,8579.952,2214793,6.345333,0,0
"809","6/25/2019","Abby","IV","PBS",2,12,1,1,FALSE,8579.952,2214793,6.345333,0,0
"810","6/25/2019","Abby","IV","S.m",0.01,13,6,0,TRUE,3374.107,1374.002,3.137987,1,1
"811","6/25/2019","Abby","IV","S.m",0.01,13,6,0,TRUE,3374.107,1374.002,3.137987,1,1
"812","6/25/2019","Abby","IV","S.m",0.01,13,6,0,TRUE,3374.107,1374.002,3.137987,1,1
"813","6/25/2019","Abby","IV","S.m",0.01,13,6,0,TRUE,3374.107,1374.002,3.137987,1,1
"814","6/25/2019","Abby","IV","S.m",0.01,13,6,0,TRUE,3374.107,1374.002,3.137987,1,1
"815","6/25/2019","Abby","IV","S.m",0.01,13,6,0,TRUE,3374.107,1374.002,3.137987,1,1
"816","6/25/2019","Abby","IV","S.m",0.01,14,4,1,TRUE,3374.107,1374.002,3.137987,1,1
"817","6/25/2019","Abby","IV","S.m",0.01,14,4,1,TRUE,3374.107,1374.002,3.137987,1,1
"818","6/25/2019","Abby","IV","S.m",0.01,14,5,0,TRUE,3374.107,1374.002,3.137987,1,1
"819","6/25/2019","Abby","IV","S.m",0.01,14,5,0,TRUE,3374.107,1374.002,3.137987,1,1
"820","6/25/2019","Abby","IV","S.m",0.01,14,5,0,TRUE,3374.107,1374.002,3.137987,1,1
"821","6/25/2019","Abby","IV","S.m",0.01,14,5,0,TRUE,3374.107,1374.002,3.137987,1,1
"822","6/25/2019","Abby","IV","S.m",0.01,14,5,0,TRUE,3374.107,1374.002,3.137987,1,1
"823","6/25/2019","Abby","IV","S.m",0.01,15,1,1,FALSE,3374.107,1374.002,3.137987,1,0
"824","6/25/2019","Abby","IV","S.m",0.01,15,2,1,FALSE,3374.107,1374.002,3.137987,1,0
"825","6/25/2019","Abby","IV","S.m",0.01,15,3,1,FALSE,3374.107,1374.002,3.137987,1,0
"826","6/25/2019","Abby","IV","S.m",0.01,15,7,0,TRUE,3374.107,1374.002,3.137987,1,1
"827","6/25/2019","Abby","IV","S.m",0.01,15,7,0,TRUE,3374.107,1374.002,3.137987,1,1
"828","6/25/2019","Abby","IV","S.m",0.01,15,7,0,TRUE,3374.107,1374.002,3.137987,1,1
"829","6/25/2019","Abby","IV","S.m",0.01,15,7,0,TRUE,3374.107,1374.002,3.137987,1,1
"830","6/25/2019","Abby","IV","S.m",0.1,16,4,0,TRUE,1916.626,174.8434,2.242649,1,1
"831","6/25/2019","Abby","IV","S.m",0.1,16,4,0,TRUE,1916.626,174.8434,2.242649,1,1
"832","6/25/2019","Abby","IV","S.m",0.1,16,4,0,TRUE,1916.626,174.8434,2.242649,1,1
"833","6/25/2019","Abby","IV","S.m",0.1,16,4,0,TRUE,1916.626,174.8434,2.242649,1,1
"834","6/25/2019","Abby","IV","S.m",0.1,16,4,0,TRUE,1916.626,174.8434,2.242649,1,1
"835","6/25/2019","Abby","IV","S.m",0.1,17,2,1,FALSE,1916.626,174.8434,2.242649,1,0
"836","6/25/2019","Abby","IV","S.m",0.1,17,7,0,TRUE,1916.626,174.8434,2.242649,1,1
"837","6/25/2019","Abby","IV","S.m",0.1,17,7,0,TRUE,1916.626,174.8434,2.242649,1,1
"838","6/25/2019","Abby","IV","S.m",0.1,17,7,0,TRUE,1916.626,174.8434,2.242649,1,1
"839","6/25/2019","Abby","IV","S.m",0.1,17,7,0,TRUE,1916.626,174.8434,2.242649,1,1
"840","6/25/2019","Abby","IV","S.m",0.1,18,1,1,FALSE,1916.626,174.8434,2.242649,1,0
"841","6/25/2019","Abby","IV","S.m",0.1,18,7,0,TRUE,1916.626,174.8434,2.242649,1,1
"842","6/25/2019","Abby","IV","S.m",0.1,18,7,0,TRUE,1916.626,174.8434,2.242649,1,1
"843","6/25/2019","Abby","IV","S.m",0.1,18,7,0,TRUE,1916.626,174.8434,2.242649,1,1
"844","6/25/2019","Abby","IV","S.m",0.1,18,7,0,TRUE,1916.626,174.8434,2.242649,1,1
"845","6/25/2019","Abby","IV","S.m",1,19,3,1,FALSE,9906.634,47202.71,4.673967,1,0
"846","6/25/2019","Abby","IV","S.m",1,19,6,1,TRUE,9906.634,47202.71,4.673967,1,1
"847","6/25/2019","Abby","IV","S.m",1,19,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"848","6/25/2019","Abby","IV","S.m",1,19,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"849","6/25/2019","Abby","IV","S.m",1,19,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"850","6/25/2019","Abby","IV","S.m",1,19,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"851","6/25/2019","Abby","IV","S.m",1,20,1,1,FALSE,9906.634,47202.71,4.673967,1,0
"852","6/25/2019","Abby","IV","S.m",1,20,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"853","6/25/2019","Abby","IV","S.m",1,20,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"854","6/25/2019","Abby","IV","S.m",1,20,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"855","6/25/2019","Abby","IV","S.m",1,20,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"856","6/25/2019","Abby","IV","S.m",1,21,2,1,FALSE,9906.634,47202.71,4.673967,1,0
"857","6/25/2019","Abby","IV","S.m",1,21,4,1,TRUE,9906.634,47202.71,4.673967,1,1
"858","6/25/2019","Abby","IV","S.m",1,21,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"859","6/25/2019","Abby","IV","S.m",1,21,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"860","6/25/2019","Abby","IV","S.m",1,21,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"861","6/25/2019","Abby","IV","S.m",1,21,7,0,TRUE,9906.634,47202.71,4.673967,1,1
"862","6/25/2019","Abby","IV","S.m",2,22,7,0,TRUE,12554.01,307239,5.487476,1,1
"863","6/25/2019","Abby","IV","S.m",2,22,7,0,TRUE,12554.01,307239,5.487476,1,1
"864","6/25/2019","Abby","IV","S.m",2,22,7,0,TRUE,12554.01,307239,5.487476,1,1
"865","6/25/2019","Abby","IV","S.m",2,22,7,0,TRUE,12554.01,307239,5.487476,1,1
"866","6/25/2019","Abby","IV","S.m",2,22,7,0,TRUE,12554.01,307239,5.487476,1,1
"867","6/25/2019","Abby","IV","S.m",2,23,2,1,FALSE,12554.01,307239,5.487476,1,0
"868","6/25/2019","Abby","IV","S.m",2,23,2,1,FALSE,12554.01,307239,5.487476,1,0
"869","6/25/2019","Abby","IV","S.m",2,23,6,1,TRUE,12554.01,307239,5.487476,1,1
"870","6/25/2019","Abby","IV","S.m",2,23,7,0,TRUE,12554.01,307239,5.487476,1,1
"871","6/25/2019","Abby","IV","S.m",2,23,7,0,TRUE,12554.01,307239,5.487476,1,1
"872","6/25/2019","Abby","IV","S.m",2,24,1,1,FALSE,12554.01,307239,5.487476,1,0
"873","6/25/2019","Abby","IV","S.m",2,24,1,1,FALSE,12554.01,307239,5.487476,1,0
"874","6/25/2019","Abby","IV","S.m",2,24,7,1,TRUE,12554.01,307239,5.487476,1,1
"875","6/25/2019","Abby","IV","S.m",2,24,7,0,TRUE,12554.01,307239,5.487476,1,1
"876","6/25/2019","Abby","IV","S.m",2,24,7,0,TRUE,12554.01,307239,5.487476,1,1
"877","6/25/2019","Abby","IV","S.m",2,24,7,0,TRUE,12554.01,307239,5.487476,1,1
"878","6/27/2019","Abby","V","PBS",0.01,1,1,1,FALSE,84.82032,7655.157,3.883954,0,0
"879","6/27/2019","Abby","V","PBS",0.01,1,1,1,FALSE,84.82032,7655.157,3.883954,0,0
"880","6/27/2019","Abby","V","PBS",0.01,1,7,0,TRUE,84.82032,7655.157,3.883954,0,1
"881","6/27/2019","Abby","V","PBS",0.01,1,7,0,TRUE,84.82032,7655.157,3.883954,0,1
"882","6/27/2019","Abby","V","PBS",0.01,1,7,0,TRUE,84.82032,7655.157,3.883954,0,1
"883","6/27/2019","Abby","V","PBS",0.01,1,7,0,TRUE,84.82032,7655.157,3.883954,0,1
"884","6/27/2019","Abby","V","PBS",0.01,1,7,0,TRUE,84.82032,7655.157,3.883954,0,1
"885","6/27/2019","Abby","V","PBS",0.01,2,1,1,FALSE,84.82032,7655.157,3.883954,0,0
"886","6/27/2019","Abby","V","PBS",0.01,2,1,1,FALSE,84.82032,7655.157,3.883954,0,0
"887","6/27/2019","Abby","V","PBS",0.01,2,1,1,FALSE,84.82032,7655.157,3.883954,0,0
"888","6/27/2019","Abby","V","PBS",0.01,2,1,1,FALSE,84.82032,7655.157,3.883954,0,0
"889","6/27/2019","Abby","V","PBS",0.01,2,7,0,TRUE,84.82032,7655.157,3.883954,0,1
"890","6/27/2019","Abby","V","PBS",0.01,2,7,0,TRUE,84.82032,7655.157,3.883954,0,1
"891","6/27/2019","Abby","V","PBS",0.01,3,1,1,FALSE,84.82032,7655.157,3.883954,0,0
"892","6/27/2019","Abby","V","PBS",0.01,3,1,1,FALSE,84.82032,7655.157,3.883954,0,0
"893","6/27/2019","Abby","V","PBS",0.01,3,1,1,FALSE,84.82032,7655.157,3.883954,0,0
"894","6/27/2019","Abby","V","PBS",0.01,3,1,1,FALSE,84.82032,7655.157,3.883954,0,0
"895","6/27/2019","Abby","V","PBS",0.01,3,2,1,FALSE,84.82032,7655.157,3.883954,0,0
"896","6/27/2019","Abby","V","PBS",0.01,3,7,0,TRUE,84.82032,7655.157,3.883954,0,1
"897","6/27/2019","Abby","V","PBS",0.01,3,7,0,TRUE,84.82032,7655.157,3.883954,0,1
"898","6/27/2019","Abby","V","PBS",0.1,4,1,1,FALSE,690.498,211303.6,5.324907,0,0
"899","6/27/2019","Abby","V","PBS",0.1,4,1,1,FALSE,690.498,211303.6,5.324907,0,0
"900","6/27/2019","Abby","V","PBS",0.1,4,3,1,FALSE,690.498,211303.6,5.324907,0,0
"901","6/27/2019","Abby","V","PBS",0.1,4,7,0,TRUE,690.498,211303.6,5.324907,0,1
"902","6/27/2019","Abby","V","PBS",0.1,4,7,0,TRUE,690.498,211303.6,5.324907,0,1
"903","6/27/2019","Abby","V","PBS",0.1,5,1,1,FALSE,690.498,211303.6,5.324907,0,0
"904","6/27/2019","Abby","V","PBS",0.1,5,1,1,FALSE,690.498,211303.6,5.324907,0,0
"905","6/27/2019","Abby","V","PBS",0.1,5,1,1,FALSE,690.498,211303.6,5.324907,0,0
"906","6/27/2019","Abby","V","PBS",0.1,5,1,1,FALSE,690.498,211303.6,5.324907,0,0
"907","6/27/2019","Abby","V","PBS",0.1,5,1,1,FALSE,690.498,211303.6,5.324907,0,0
"908","6/27/2019","Abby","V","PBS",0.1,5,1,1,FALSE,690.498,211303.6,5.324907,0,0
"909","6/27/2019","Abby","V","PBS",0.1,6,1,1,FALSE,690.498,211303.6,5.324907,0,0
"910","6/27/2019","Abby","V","PBS",0.1,6,1,1,FALSE,690.498,211303.6,5.324907,0,0
"911","6/27/2019","Abby","V","PBS",0.1,6,1,1,FALSE,690.498,211303.6,5.324907,0,0
"912","6/27/2019","Abby","V","PBS",0.1,6,1,1,FALSE,690.498,211303.6,5.324907,0,0
"913","6/27/2019","Abby","V","PBS",0.1,6,2,1,FALSE,690.498,211303.6,5.324907,0,0
"914","6/27/2019","Abby","V","PBS",0.1,6,7,0,TRUE,690.498,211303.6,5.324907,0,1
"915","6/27/2019","Abby","V","PBS",1,7,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"916","6/27/2019","Abby","V","PBS",1,7,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"917","6/27/2019","Abby","V","PBS",1,7,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"918","6/27/2019","Abby","V","PBS",1,7,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"919","6/27/2019","Abby","V","PBS",1,7,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"920","6/27/2019","Abby","V","PBS",1,7,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"921","6/27/2019","Abby","V","PBS",1,8,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"922","6/27/2019","Abby","V","PBS",1,8,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"923","6/27/2019","Abby","V","PBS",1,8,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"924","6/27/2019","Abby","V","PBS",1,8,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"925","6/27/2019","Abby","V","PBS",1,8,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"926","6/27/2019","Abby","V","PBS",1,8,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"927","6/27/2019","Abby","V","PBS",1,8,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"928","6/27/2019","Abby","V","PBS",1,9,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"929","6/27/2019","Abby","V","PBS",1,9,1,1,FALSE,3615.709,954012.4,5.979554,0,0
"930","6/27/2019","Abby","V","PBS",1,9,1,1,FALSE,3615.709,954012.4,5.979554,0,0
